transaction_id,ingredient_id,quantity,transaction_type,date,reference
1684,56,10.0,Consumption,2024-08-25,2023-06-26
1685,56,50.0,Adjustment,2024-08-19,2024-06-03
1686,5,2.0,Purchase,2023-12-23,2023-05-15
1687,21,11.0,Purchase,2024-09-06,2024-01-09
1688,25,20.0,Consumption,2023-10-27,2023-02-18
1689,28,43.0,Adjustment,2023-08-22,2023-12-10
1690,16,94.0,Adjustment,2023-03-23,2023-06-06
1691,60,6.0,Purchase,2023-12-16,2023-10-01
1692,16,20.0,Purchase,2024-02-01,2024-07-22
1693,32,17.0,Adjustment,2023-05-11,2023-11-07
1694,53,55.0,Adjustment,2024-06-13,2024-04-29
1695,42,5.0,Consumption,2024-10-18,2024-04-26
1696,12,43.0,Adjustment,2024-01-03,2024-07-29
1697,42,1.0,Purchase,2023-11-26,2024-01-24
1698,8,65.0,Adjustment,2024-10-17,2024-09-03
1699,35,11.0,Consumption,2024-09-30,2023-03-25
1700,5,4.0,Consumption,2024-05-16,2023-10-20
1701,7,20.0,Consumption,2023-08-15,2024-06-10
1702,40,17.0,Purchase,2024-03-01,2023-12-03
1703,12,6.0,Purchase,2023-07-19,2024-02-21
1704,4,76.0,Adjustment,2024-04-28,2024-10-30
1705,53,72.0,Adjustment,2024-09-21,2024-10-03
1706,21,14.0,Consumption,2024-09-14,2023-05-21
1707,3,56.0,Adjustment,2024-03-06,2024-07-15
1708,49,55.0,Adjustment,2024-03-30,2023-06-17
1709,32,16.0,Consumption,2024-05-14,2023-08-20
1710,11,15.0,Adjustment,2023-05-04,2024-04-04
1711,47,46.0,Adjustment,2024-08-09,2023-11-24
1712,58,13.0,Consumption,2023-12-15,2023-04-17
1713,28,76.0,Adjustment,2024-05-03,2023-10-13
1714,4,44.0,Adjustment,2024-09-15,2024-07-14
1715,51,40.0,Adjustment,2024-07-16,2023-04-16
1716,49,19.0,Consumption,2024-08-16,2023-11-25
1717,40,19.0,Purchase,2024-03-19,2023-01-15
1718,37,1.0,Purchase,2023-10-24,2023-05-08
1719,11,12.0,Purchase,2023-02-16,2023-10-02
1720,23,14.0,Consumption,2024-06-24,2024-06-09
1721,52,12.0,Purchase,2024-02-02,2023-11-04
1722,34,8.0,Purchase,2023-01-09,2023-06-28
1723,60,7.0,Consumption,2023-12-18,2023-03-23
1724,60,15.0,Purchase,2023-06-06,2023-01-21
1725,8,19.0,Adjustment,2023-04-01,2023-02-04
1726,5,4.0,Purchase,2023-12-18,2024-06-18
1727,25,9.0,Purchase,2023-11-07,2023-01-26
1728,58,18.0,Adjustment,2024-10-16,2023-10-28
1729,3,15.0,Consumption,2023-07-18,2023-08-27
1730,48,16.0,Consumption,2024-04-19,2024-03-18
1731,6,1.0,Consumption,2024-07-14,2024-02-06
1732,57,13.0,Consumption,2024-01-27,2024-08-03
1733,4,14.0,Consumption,2023-07-12,2023-10-21
1734,25,6.0,Purchase,2024-03-13,2023-09-28
1735,1,9.0,Consumption,2024-02-29,2024-01-15
1736,38,6.0,Consumption,2024-04-07,2024-05-26
1737,48,95.0,Adjustment,2024-06-01,2024-06-27
1738,1,19.0,Consumption,2023-10-21,2023-01-27
1739,23,3.0,Consumption,2024-06-06,2023-06-07
1740,61,82.0,Adjustment,2023-01-09,2024-08-02
1741,6,10.0,Purchase,2023-10-06,2024-06-01
1742,21,14.0,Purchase,2024-07-24,2024-04-21
1743,51,100.0,Adjustment,2023-01-05,2024-02-29
1744,59,11.0,Purchase,2023-11-10,2023-01-29
1745,52,9.0,Consumption,2024-01-29,2024-02-13
1746,5,2.0,Purchase,2024-01-12,2024-06-21
1747,14,16.0,Purchase,2023-10-26,2023-09-15
1748,4,43.0,Adjustment,2024-04-19,2023-10-14
1749,24,12.0,Consumption,2024-10-30,2023-04-29
1750,24,97.0,Adjustment,2023-06-22,2023-08-26
1751,39,13.0,Purchase,2024-08-21,2024-10-03
1752,54,38.0,Adjustment,2023-04-25,2023-11-25
1753,15,7.0,Purchase,2023-11-26,2024-06-27
1754,44,18.0,Consumption,2024-09-15,2024-06-22
1755,30,79.0,Adjustment,2024-05-10,2024-04-03
1756,52,14.0,Purchase,2023-10-26,2023-07-03
1757,53,14.0,Consumption,2023-07-01,2024-02-29
1758,15,12.0,Purchase,2023-03-26,2024-01-26
1759,25,34.0,Adjustment,2023-12-29,2023-04-24
1760,22,44.0,Adjustment,2023-11-13,2024-10-02
1761,51,5.0,Consumption,2023-06-23,2023-02-16
1762,8,30.0,Adjustment,2023-11-28,2024-02-19
1763,3,6.0,Purchase,2023-02-13,2023-09-25
1764,25,3.0,Purchase,2023-11-08,2023-12-20
1765,61,53.0,Adjustment,2023-10-25,2023-07-12
1766,46,8.0,Purchase,2024-06-22,2023-12-14
1767,11,1.0,Purchase,2023-03-21,2023-06-01
1768,15,19.0,Adjustment,2023-12-31,2023-05-16
1769,16,2.0,Consumption,2024-02-14,2024-04-27
1770,51,15.0,Purchase,2024-01-13,2024-02-07
1771,36,1.0,Purchase,2024-09-04,2023-12-11
1772,11,92.0,Adjustment,2024-10-25,2023-12-29
1773,59,32.0,Adjustment,2023-07-15,2023-03-03
1774,2,17.0,Consumption,2023-06-14,2023-06-22
1775,6,7.0,Consumption,2024-04-18,2024-04-23
1776,51,47.0,Adjustment,2023-11-14,2023-08-25
1777,30,39.0,Adjustment,2023-07-19,2023-10-05
1778,28,17.0,Consumption,2023-05-18,2023-10-17
1779,46,3.0,Purchase,2023-10-28,2023-05-11
1780,38,11.0,Purchase,2023-03-24,2024-02-27
1781,53,98.0,Adjustment,2023-02-19,2023-03-13
1782,20,65.0,Adjustment,2024-06-15,2023-04-13
1783,52,9.0,Consumption,2024-10-29,2023-10-29
1784,1,16.0,Purchase,2024-07-01,2023-02-12
1785,61,50.0,Adjustment,2023-11-27,2024-10-24
1786,4,3.0,Purchase,2024-01-11,2024-01-22
1787,37,37.0,Adjustment,2023-07-19,2024-07-12
1788,35,12.0,Consumption,2024-08-03,2023-02-19
1789,25,11.0,Purchase,2023-10-11,2023-07-07
1790,54,60.0,Adjustment,2023-06-23,2024-10-17
1791,54,19.0,Purchase,2023-06-13,2023-10-27
1792,50,9.0,Purchase,2024-03-26,2024-08-24
1793,30,12.0,Consumption,2023-08-24,2023-11-25
1794,49,49.0,Adjustment,2024-04-18,2024-07-16
1795,17,3.0,Consumption,2023-08-15,2023-07-12
1796,30,54.0,Adjustment,2023-06-27,2024-07-18
1797,6,17.0,Purchase,2023-09-25,2023-10-05
1798,54,50.0,Adjustment,2024-06-24,2023-09-01
1799,53,19.0,Consumption,2023-09-17,2024-06-10
1800,42,51.0,Adjustment,2024-09-28,2023-04-10
1801,22,29.0,Adjustment,2023-04-09,2023-10-06
1802,4,95.0,Adjustment,2024-07-06,2024-07-23
1803,38,24.0,Adjustment,2023-12-09,2023-04-24
1804,56,39.0,Adjustment,2024-03-22,2023-07-15
1805,36,20.0,Consumption,2023-09-14,2024-01-16
1806,37,14.0,Consumption,2024-08-08,2024-06-17
1807,47,20.0,Purchase,2024-07-31,2024-03-28
1808,7,16.0,Consumption,2023-03-10,2023-05-23
1809,34,14.0,Consumption,2024-10-04,2024-08-24
1810,28,26.0,Adjustment,2023-10-21,2024-06-15
1811,51,3.0,Consumption,2023-12-03,2023-06-04
1812,23,9.0,Consumption,2023-07-20,2023-08-09
1813,17,11.0,Consumption,2024-05-31,2023-02-11
1814,4,3.0,Purchase,2024-10-24,2023-10-05
1815,55,80.0,Adjustment,2023-08-26,2023-10-07
1816,26,14.0,Adjustment,2024-01-12,2023-01-30
1817,44,51.0,Adjustment,2024-09-23,2024-08-11
1818,6,16.0,Consumption,2023-05-27,2024-07-20
1819,20,13.0,Adjustment,2023-03-31,2023-11-21
1820,54,7.0,Consumption,2023-01-22,2023-07-27
1821,50,4.0,Purchase,2024-02-12,2023-03-26
1822,58,55.0,Adjustment,2024-07-17,2024-03-11
1823,49,88.0,Adjustment,2024-03-06,2023-03-24
1824,44,16.0,Adjustment,2023-05-28,2024-06-14
1825,35,13.0,Adjustment,2024-10-19,2024-07-20
1826,50,25.0,Adjustment,2023-10-07,2023-11-11
1827,9,25.0,Adjustment,2024-03-13,2023-12-25
1828,28,14.0,Purchase,2023-01-26,2023-12-16
1829,27,18.0,Consumption,2023-06-12,2023-10-27
1830,38,5.0,Consumption,2024-10-13,2023-04-28
1831,5,5.0,Consumption,2023-04-27,2023-11-25
1832,60,100.0,Adjustment,2024-07-14,2023-09-18
1833,28,30.0,Adjustment,2024-03-28,2023-06-10
1834,17,26.0,Adjustment,2023-12-22,2024-04-23
1835,54,7.0,Consumption,2023-09-10,2023-05-23
1836,52,26.0,Adjustment,2023-02-23,2023-09-13
1837,56,51.0,Adjustment,2024-06-12,2023-12-28
1838,57,19.0,Consumption,2023-08-01,2024-01-09
1839,29,17.0,Consumption,2024-01-11,2023-08-01
1840,37,6.0,Consumption,2024-10-30,2024-07-25
1841,51,9.0,Consumption,2023-04-12,2024-03-22
1842,26,9.0,Purchase,2023-05-06,2023-07-03
1843,40,18.0,Purchase,2023-09-07,2023-07-07
1844,14,96.0,Adjustment,2023-09-05,2024-01-17
1845,61,15.0,Consumption,2024-07-14,2023-07-28
1846,46,4.0,Consumption,2023-01-20,2023-05-28
1847,3,20.0,Consumption,2023-09-17,2023-11-12
1848,29,7.0,Purchase,2023-08-15,2024-03-23
1849,44,12.0,Consumption,2024-02-23,2023-04-14
1850,21,19.0,Adjustment,2023-12-01,2023-03-17
1851,14,16.0,Purchase,2024-01-18,2023-04-28
1852,11,7.0,Consumption,2023-05-08,2023-07-15
1853,18,61.0,Adjustment,2024-05-01,2023-05-04
1854,28,18.0,Purchase,2023-10-21,2023-10-30
1855,22,91.0,Adjustment,2023-08-15,2024-08-31
1856,25,20.0,Consumption,2023-11-04,2024-06-04
1857,39,18.0,Consumption,2024-03-31,2024-04-10
1858,37,18.0,Purchase,2023-05-21,2024-10-19
1859,16,2.0,Consumption,2024-02-18,2023-08-01
1860,24,18.0,Consumption,2023-11-29,2023-06-01
1861,54,6.0,Consumption,2023-02-08,2023-09-17
1862,16,8.0,Consumption,2024-10-29,2024-01-21
1863,38,7.0,Consumption,2024-08-24,2023-09-01
1864,46,20.0,Purchase,2024-06-04,2023-04-10
1865,22,60.0,Adjustment,2024-09-11,2024-10-03
1866,5,3.0,Consumption,2023-07-16,2024-10-22
1867,40,3.0,Purchase,2023-01-28,2023-02-28
1868,1,17.0,Consumption,2023-04-26,2023-12-08
1869,1,8.0,Purchase,2023-04-22,2024-07-26
1870,53,5.0,Consumption,2024-02-23,2023-03-18
1871,36,9.0,Purchase,2024-07-04,2024-05-06
1872,3,82.0,Adjustment,2024-07-23,2024-04-23
1873,9,86.0,Adjustment,2023-07-13,2023-09-07
1874,54,6.0,Consumption,2023-08-14,2023-03-02
1875,22,26.0,Adjustment,2023-10-02,2023-10-08
1876,1,16.0,Purchase,2023-06-06,2024-06-10
1877,8,9.0,Consumption,2024-10-30,2024-01-06
1878,23,19.0,Consumption,2023-02-19,2024-01-31
1879,11,14.0,Adjustment,2023-08-18,2023-02-26
1880,1,27.0,Adjustment,2024-09-26,2024-04-18
1881,50,19.0,Purchase,2023-11-15,2024-05-03
1882,46,2.0,Purchase,2024-04-09,2023-08-07
1883,37,77.0,Adjustment,2024-05-21,2024-08-09
1884,61,13.0,Purchase,2024-03-06,2023-01-16
1885,11,8.0,Purchase,2024-03-18,2024-06-15
1886,16,3.0,Purchase,2023-01-30,2023-09-02
1887,12,25.0,Adjustment,2023-10-24,2024-08-27
1888,8,12.0,Purchase,2023-11-08,2023-07-23
1889,51,18.0,Consumption,2024-08-12,2024-08-20
1890,12,17.0,Adjustment,2024-02-09,2024-09-08
1891,52,51.0,Adjustment,2024-01-20,2024-07-05
1892,18,8.0,Consumption,2023-05-05,2024-02-21
1893,20,92.0,Adjustment,2023-02-09,2023-12-19
1894,29,45.0,Adjustment,2024-09-28,2024-10-18
1895,44,8.0,Purchase,2024-02-14,2023-03-21
1896,56,8.0,Purchase,2023-07-29,2023-01-12
1897,42,30.0,Adjustment,2023-06-08,2023-09-24
1898,35,99.0,Adjustment,2024-03-25,2023-06-30
1899,57,33.0,Adjustment,2024-07-29,2023-04-19
1900,55,40.0,Adjustment,2024-05-11,2024-02-05
1901,44,89.0,Adjustment,2023-02-09,2023-04-03
1902,48,85.0,Adjustment,2024-04-09,2024-01-18
1903,28,11.0,Purchase,2024-10-11,2024-03-29
1904,32,67.0,Adjustment,2024-01-09,2024-02-01
1905,37,5.0,Consumption,2024-05-15,2024-06-14
1906,49,59.0,Adjustment,2024-04-15,2024-01-25
1907,17,19.0,Consumption,2023-03-08,2024-01-30
1908,56,15.0,Purchase,2024-01-22,2024-05-04
1909,42,41.0,Adjustment,2024-04-13,2024-04-04
1910,1,24.0,Adjustment,2024-03-26,2023-07-26
1911,1,13.0,Consumption,2023-01-27,2024-01-04
1912,29,2.0,Purchase,2023-01-19,2023-04-01
1913,33,7.0,Consumption,2023-06-19,2024-02-01
1914,17,8.0,Consumption,2023-07-06,2024-04-15
1915,34,8.0,Consumption,2023-02-05,2024-04-09
1916,24,44.0,Adjustment,2023-09-25,2023-08-13
1917,58,93.0,Adjustment,2024-04-20,2024-04-20
1918,46,6.0,Purchase,2023-08-30,2024-03-23
1919,23,18.0,Consumption,2023-09-07,2024-03-27
1920,58,8.0,Consumption,2023-01-15,2024-02-04
1921,34,18.0,Purchase,2023-04-29,2023-06-25
1922,44,14.0,Purchase,2023-11-06,2023-03-19
1923,1,8.0,Purchase,2023-10-07,2024-03-07
1924,20,9.0,Purchase,2023-08-27,2023-04-13
1925,27,3.0,Consumption,2024-03-26,2023-10-04
1926,51,18.0,Purchase,2024-02-06,2024-06-19
1927,7,21.0,Adjustment,2023-06-12,2024-02-24
1928,16,8.0,Purchase,2024-07-16,2023-07-04
1929,49,32.0,Adjustment,2024-04-19,2024-03-23
1930,1,16.0,Consumption,2024-06-15,2024-05-27
1931,11,15.0,Consumption,2023-01-15,2024-10-14
1932,15,4.0,Consumption,2024-03-25,2024-05-12
1933,52,13.0,Consumption,2023-10-04,2024-06-24
1934,8,18.0,Purchase,2023-07-17,2023-03-10
1935,50,92.0,Adjustment,2024-07-29,2024-10-17
1936,40,98.0,Adjustment,2024-01-10,2023-10-17
1937,35,63.0,Adjustment,2024-10-06,2024-09-28
1938,4,12.0,Purchase,2023-10-25,2023-12-19
1939,55,16.0,Purchase,2023-08-27,2023-03-07
1940,20,69.0,Adjustment,2024-01-18,2024-05-03
1941,11,15.0,Purchase,2024-07-07,2024-03-31
1942,52,8.0,Consumption,2023-12-25,2024-05-19
1943,38,9.0,Purchase,2024-10-30,2023-08-30
1944,44,20.0,Purchase,2023-07-23,2023-07-28
1945,26,16.0,Purchase,2023-06-16,2023-03-28
1946,6,10.0,Purchase,2023-02-14,2024-02-25
1947,55,88.0,Adjustment,2024-03-30,2024-01-02
1948,49,35.0,Adjustment,2024-08-08,2023-08-02
1949,40,9.0,Purchase,2023-01-25,2023-06-16
1950,52,14.0,Consumption,2023-08-15,2024-06-16
1951,33,13.0,Consumption,2023-01-02,2023-01-16
1952,8,16.0,Purchase,2023-08-31,2024-01-31
1953,22,10.0,Purchase,2024-09-13,2024-09-11
1954,26,16.0,Purchase,2023-12-17,2023-07-02
1955,51,5.0,Consumption,2024-09-04,2024-02-27
1956,38,15.0,Purchase,2024-03-14,2023-02-20
1957,6,9.0,Purchase,2024-05-28,2024-06-21
1958,2,9.0,Purchase,2024-01-14,2024-03-06
1959,46,15.0,Consumption,2024-02-04,2024-01-07
1960,57,26.0,Adjustment,2024-05-02,2023-03-23
1961,44,7.0,Consumption,2023-11-15,2023-05-30
1962,21,3.0,Purchase,2023-12-14,2024-09-13
1963,28,18.0,Purchase,2023-10-02,2024-08-18
1964,27,52.0,Adjustment,2024-09-11,2024-03-05
1965,58,20.0,Consumption,2024-04-18,2024-10-25
1966,2,46.0,Adjustment,2023-10-07,2023-07-18
1967,5,10.0,Purchase,2023-04-07,2024-06-10
1968,3,12.0,Purchase,2023-09-08,2023-03-06
1969,47,28.0,Adjustment,2023-04-16,2024-07-08
1970,48,12.0,Purchase,2023-02-16,2024-09-17
1971,56,31.0,Adjustment,2024-05-01,2024-05-02
1972,54,71.0,Adjustment,2024-07-11,2023-03-18
1973,57,5.0,Purchase,2023-01-27,2024-09-29
1974,16,13.0,Purchase,2024-04-17,2024-07-03
1975,51,8.0,Consumption,2024-08-20,2023-02-15
1976,50,11.0,Purchase,2023-05-02,2023-08-31
1977,46,83.0,Adjustment,2024-05-25,2023-01-29
1978,36,7.0,Purchase,2023-06-09,2023-03-04
1979,2,26.0,Adjustment,2024-10-03,2024-04-22
1980,12,12.0,Consumption,2023-01-09,2024-06-15
1981,34,19.0,Purchase,2023-02-07,2024-07-06
1982,52,92.0,Adjustment,2024-10-01,2024-08-31
1983,56,20.0,Consumption,2023-11-22,2024-09-27
1984,22,4.0,Consumption,2023-07-19,2023-12-15
1985,6,97.0,Adjustment,2024-05-10,2023-01-22
1986,18,96.0,Adjustment,2024-07-07,2024-08-18
1987,56,20.0,Consumption,2023-08-17,2024-05-30
1988,40,18.0,Consumption,2024-09-17,2023-08-16
1989,25,5.0,Purchase,2024-04-23,2023-07-29
1990,33,97.0,Adjustment,2023-05-18,2024-05-12
1991,6,5.0,Consumption,2024-08-05,2023-02-22
1992,15,12.0,Adjustment,2023-09-01,2023-06-14
1993,26,20.0,Consumption,2024-06-02,2023-03-15
1994,40,14.0,Consumption,2024-07-16,2023-12-31
1995,40,1.0,Consumption,2023-05-19,2024-07-14
1996,18,9.0,Purchase,2023-02-27,2024-03-29
1997,54,16.0,Purchase,2024-05-31,2024-08-08
1998,35,62.0,Adjustment,2023-08-13,2024-07-09
1999,49,4.0,Purchase,2023-02-09,2023-07-12
2000,29,18.0,Purchase,2023-07-06,2023-06-08
2001,7,56.0,Adjustment,2023-01-11,2023-05-22
2002,35,20.0,Consumption,2024-01-25,2023-04-23
2003,60,4.0,Consumption,2024-10-31,2024-04-17
2004,56,5.0,Purchase,2024-10-11,2023-04-16
2005,8,6.0,Purchase,2024-02-02,2024-09-23
2006,58,9.0,Purchase,2023-04-08,2024-09-28
2007,16,18.0,Consumption,2023-05-28,2023-05-02
2008,26,20.0,Purchase,2024-04-12,2024-03-25
2009,15,13.0,Consumption,2023-11-02,2024-09-10
2010,18,2.0,Consumption,2023-02-06,2024-10-31
2011,61,12.0,Consumption,2024-07-27,2023-05-13
2012,21,29.0,Adjustment,2023-10-06,2024-06-05
2013,44,8.0,Purchase,2023-05-11,2023-04-11
2014,15,18.0,Adjustment,2024-08-20,2023-05-15
2015,36,2.0,Consumption,2023-02-09,2023-10-16
2016,3,17.0,Purchase,2024-06-15,2024-06-10
2017,18,5.0,Purchase,2023-09-06,2024-10-19
2018,40,12.0,Consumption,2023-07-23,2023-07-05
2019,39,10.0,Consumption,2024-07-07,2023-12-31
2020,48,35.0,Adjustment,2024-10-22,2023-05-07
2021,46,14.0,Consumption,2024-07-05,2023-05-06
2022,3,19.0,Purchase,2023-08-05,2023-09-22
2023,3,41.0,Adjustment,2023-07-18,2024-08-25
2024,5,18.0,Consumption,2024-02-25,2024-10-05
2025,11,19.0,Consumption,2023-12-07,2024-02-08
2026,52,74.0,Adjustment,2024-10-17,2023-12-13
2027,3,92.0,Adjustment,2024-05-16,2024-04-11
2028,38,58.0,Adjustment,2023-06-18,2024-04-06
2029,30,16.0,Consumption,2024-01-21,2023-12-22
2030,26,4.0,Consumption,2023-11-05,2023-04-14
2031,16,13.0,Adjustment,2023-12-15,2024-08-11
2032,2,22.0,Adjustment,2024-05-15,2024-08-19
2033,15,1.0,Consumption,2023-11-20,2024-05-03
2034,23,17.0,Consumption,2024-09-17,2023-05-06
2035,60,83.0,Adjustment,2024-03-25,2024-07-29
2036,2,50.0,Adjustment,2023-07-30,2024-05-19
2037,53,25.0,Adjustment,2024-01-02,2023-11-18
2038,55,56.0,Adjustment,2024-08-30,2023-01-11
2039,15,3.0,Purchase,2024-08-16,2024-10-24
2040,51,11.0,Purchase,2023-04-06,2023-08-17
2041,1,81.0,Adjustment,2024-10-04,2024-08-12
2042,29,3.0,Purchase,2024-07-31,2024-02-15
2043,6,1.0,Purchase,2023-01-29,2023-02-26
2044,6,38.0,Adjustment,2023-02-16,2023-12-14
2045,5,84.0,Adjustment,2024-04-29,2023-12-25
2046,47,13.0,Consumption,2023-07-02,2024-03-01
2047,53,6.0,Consumption,2023-06-02,2023-10-09
2048,35,12.0,Consumption,2023-04-09,2023-06-08
2049,4,17.0,Purchase,2023-07-04,2024-04-11
2050,59,4.0,Purchase,2024-07-04,2023-01-25
2051,28,4.0,Consumption,2024-06-27,2023-05-05
2052,18,71.0,Adjustment,2023-08-31,2023-08-15
2053,2,4.0,Purchase,2023-04-30,2024-07-23
2054,16,12.0,Consumption,2023-09-03,2024-05-12
2055,27,9.0,Purchase,2024-08-06,2023-10-02
2056,54,7.0,Purchase,2024-02-21,2023-02-05
2057,33,10.0,Purchase,2023-01-21,2023-10-06
2058,61,7.0,Purchase,2023-09-20,2023-11-30
2059,6,4.0,Consumption,2024-03-24,2024-07-11
2060,14,62.0,Adjustment,2024-01-01,2024-05-17
2061,8,13.0,Consumption,2024-03-11,2023-02-19
2062,18,6.0,Purchase,2023-05-21,2024-01-16
2063,6,6.0,Consumption,2023-07-11,2024-08-20
2064,15,11.0,Purchase,2023-05-02,2023-01-26
2065,4,14.0,Purchase,2023-02-20,2023-06-15
2066,59,15.0,Consumption,2023-03-04,2023-12-28
2067,20,82.0,Adjustment,2024-08-16,2024-08-05
2068,40,1.0,Purchase,2024-07-25,2023-06-26
2069,4,36.0,Adjustment,2024-09-15,2024-08-08
2070,60,4.0,Consumption,2024-07-12,2024-01-06
2071,6,14.0,Purchase,2024-08-23,2024-09-02
2072,29,55.0,Adjustment,2023-03-12,2023-10-28
2073,26,100.0,Adjustment,2023-06-10,2023-07-29
2074,3,5.0,Purchase,2024-03-28,2023-11-25
2075,39,16.0,Purchase,2024-06-18,2024-10-25
2076,57,49.0,Adjustment,2024-02-26,2023-01-05
2077,40,5.0,Consumption,2024-03-30,2024-01-07
2078,17,14.0,Purchase,2024-03-26,2024-06-26
2079,46,57.0,Adjustment,2024-06-12,2024-03-06
2080,30,98.0,Adjustment,2024-10-30,2023-05-12
2081,22,75.0,Adjustment,2024-06-11,2024-03-10
2082,59,2.0,Purchase,2023-01-02,2023-02-23
2083,20,11.0,Purchase,2024-07-18,2024-05-30
2084,50,6.0,Purchase,2023-02-22,2024-04-25
2085,39,10.0,Consumption,2023-07-11,2024-04-30
2086,21,10.0,Purchase,2023-04-11,2024-05-30
2087,32,19.0,Purchase,2024-06-17,2024-09-26
2088,51,7.0,Consumption,2023-11-27,2024-07-14
2089,22,16.0,Adjustment,2023-04-05,2023-08-24
2090,15,4.0,Purchase,2024-02-06,2024-07-10
2091,59,21.0,Adjustment,2024-09-22,2024-06-24
2092,38,5.0,Consumption,2024-10-07,2023-09-29
2093,35,3.0,Purchase,2024-10-26,2024-08-16
2094,50,76.0,Adjustment,2023-09-28,2023-03-21
2095,53,74.0,Adjustment,2023-04-13,2023-06-20
2096,61,8.0,Consumption,2023-05-21,2024-03-29
2097,2,17.0,Consumption,2024-02-18,2023-07-05
2098,23,15.0,Purchase,2024-10-02,2024-09-11
2099,12,12.0,Purchase,2023-10-14,2023-09-21
2100,34,10.0,Purchase,2023-12-19,2023-04-17
2101,28,19.0,Consumption,2023-08-09,2024-06-10
2102,30,11.0,Consumption,2023-04-04,2023-06-11
2103,27,15.0,Consumption,2024-01-18,2023-10-04
2104,55,20.0,Purchase,2024-06-30,2023-07-20
2105,44,11.0,Adjustment,2023-03-03,2023-10-31
2106,51,29.0,Adjustment,2024-08-21,2024-06-17
2107,8,15.0,Purchase,2023-06-19,2023-03-10
2108,37,12.0,Consumption,2023-09-26,2024-03-09
2109,52,7.0,Consumption,2023-04-17,2024-04-18
2110,37,28.0,Adjustment,2023-09-07,2023-06-11
2111,9,17.0,Purchase,2024-01-26,2024-01-01
2112,11,16.0,Purchase,2024-06-10,2024-01-02
2113,56,26.0,Adjustment,2023-07-19,2023-02-07
2114,28,5.0,Consumption,2023-06-09,2023-10-21
2115,28,55.0,Adjustment,2023-08-14,2024-01-14
2116,56,66.0,Adjustment,2024-10-18,2024-05-14
2117,18,60.0,Adjustment,2024-06-10,2023-10-08
2118,36,17.0,Consumption,2023-02-27,2023-04-12
2119,35,36.0,Adjustment,2023-08-09,2023-03-21
2120,48,7.0,Consumption,2023-02-17,2023-04-05
2121,5,5.0,Consumption,2023-03-14,2024-07-03
2122,17,10.0,Adjustment,2023-07-16,2023-11-26
2123,32,4.0,Consumption,2024-07-16,2024-07-23
2124,35,20.0,Consumption,2024-05-13,2024-10-17
2125,21,17.0,Consumption,2023-09-07,2023-01-15
2126,46,17.0,Consumption,2023-01-25,2024-10-29
2127,9,9.0,Purchase,2023-05-23,2024-07-31
2128,54,6.0,Consumption,2023-02-24,2023-10-12
2129,55,1.0,Consumption,2024-01-27,2023-04-07
2130,53,9.0,Purchase,2024-07-07,2023-09-23
2131,1,64.0,Adjustment,2024-03-18,2024-06-13
2132,33,2.0,Consumption,2023-10-12,2023-03-05
2133,60,4.0,Consumption,2024-09-17,2024-07-03
2134,38,15.0,Purchase,2024-10-07,2023-03-31
2135,55,50.0,Adjustment,2023-01-03,2023-12-27
2136,17,20.0,Purchase,2023-09-28,2023-04-24
2137,47,16.0,Purchase,2024-07-31,2024-05-27
2138,37,1.0,Purchase,2023-06-11,2024-03-04
2139,52,20.0,Purchase,2024-07-12,2024-09-14
2140,54,21.0,Adjustment,2024-05-14,2024-08-26
2141,58,85.0,Adjustment,2024-04-07,2024-03-31
2142,20,4.0,Consumption,2024-04-06,2024-05-20
2143,2,5.0,Consumption,2023-11-26,2024-02-08
2144,60,40.0,Adjustment,2024-05-20,2023-05-22
2145,3,41.0,Adjustment,2023-04-27,2023-03-01
2146,61,3.0,Consumption,2024-04-26,2024-04-14
2147,5,82.0,Adjustment,2024-06-29,2023-03-15
2148,18,51.0,Adjustment,2023-03-28,2024-03-04
2149,55,19.0,Consumption,2024-09-17,2024-09-30
2150,2,11.0,Adjustment,2023-04-16,2024-06-25
2151,17,11.0,Purchase,2023-11-24,2023-10-26
2152,12,9.0,Purchase,2024-10-01,2023-09-28
2153,6,2.0,Consumption,2024-05-09,2024-02-19
2154,30,17.0,Consumption,2024-04-29,2023-01-02
2155,53,15.0,Purchase,2024-08-05,2024-10-04
2156,39,10.0,Consumption,2023-05-08,2023-04-28
2157,18,95.0,Adjustment,2024-04-28,2024-03-13
2158,14,61.0,Adjustment,2023-08-21,2023-10-17
2159,14,9.0,Consumption,2023-07-13,2024-08-12
2160,61,6.0,Consumption,2023-06-03,2023-03-22
2161,5,10.0,Purchase,2024-07-11,2023-03-29
2162,4,8.0,Purchase,2023-01-08,2023-01-05
2163,60,50.0,Adjustment,2024-07-23,2023-08-03
2164,54,20.0,Consumption,2023-07-21,2024-10-19
2165,17,6.0,Consumption,2023-04-26,2024-03-01
2166,20,10.0,Purchase,2024-06-12,2023-09-13
