id,order_id,payment_date,method,amount
1710,1710,2024-01-11 15:42:49,Transfer,280.0
1711,1711,2024-06-05 07:19:28,Card,170.0
1712,1712,2024-10-28 12:04:36,Transfer,175.0
1713,1713,2024-12-15 05:05:46,Transfer,240.0
1714,1714,2024-05-20 04:22:17,Card,210.0
1715,1715,2024-09-25 05:38:55,Card,375.0
1716,1716,2024-02-06 07:19:22,Cash,300.0
1717,1717,2024-02-07 17:40:54,Transfer,30.0
1718,1718,2024-01-19 04:23:47,Transfer,130.0
1719,1719,2024-04-13 19:19:47,Transfer,85.0
1720,1720,2024-06-22 10:13:30,Transfer,375.0
1721,1721,2024-05-24 07:32:06,Card,225.0
1722,1722,2024-10-01 21:44:31,Cash,70.0
1723,1723,2024-05-09 15:34:58,Cash,140.0
1724,1724,2024-12-22 09:49:46,Cash,175.0
1725,1725,2024-06-16 07:29:15,Cash,120.0
1726,1726,2024-10-19 07:48:17,Card,75.0
1727,1727,2024-12-14 05:00:43,Cash,140.0
1728,1728,2024-10-26 04:42:50,Card,150.0
1729,1729,2023-12-31 21:24:59,Transfer,40.0
1730,1730,2024-09-09 03:15:52,Card,150.0
1731,1731,2024-08-04 13:35:33,Transfer,200.0
1732,1732,2024-01-22 13:58:35,Cash,135.0
1733,1733,2024-11-14 20:52:41,Cash,140.0
1734,1734,2024-01-20 09:52:07,Transfer,90.0
1735,1735,2024-10-15 12:59:34,Card,70.0
1736,1736,2024-07-19 21:59:49,Transfer,225.0
1737,1737,2024-08-10 06:14:32,Card,35.0
1738,1738,2024-04-07 12:21:48,Cash,280.0
1739,1739,2024-05-18 09:14:35,Card,400.0
1740,1740,2024-07-24 10:59:36,Cash,170.0
1741,1741,2024-06-12 02:22:42,Transfer,160.0
1742,1742,2024-12-08 01:21:32,Cash,40.0
1743,1743,2024-05-24 20:53:47,Cash,60.0
1744,1744,2024-10-13 16:25:31,Cash,20.0
1745,1745,2024-09-15 07:03:59,Card,70.0
1746,1746,2024-02-20 00:55:10,Card,10.0
1747,1747,2024-10-19 20:06:37,Cash,280.0
1748,1748,2024-07-05 12:03:46,Cash,70.0
1749,1749,2024-09-16 10:33:51,Card,200.0
1750,1750,2024-02-21 20:36:45,Card,240.0
1751,1751,2024-01-12 17:10:55,Cash,35.0
1752,1752,2024-06-05 07:23:05,Cash,175.0
1753,1753,2024-08-30 06:18:36,Cash,120.0
1754,1754,2024-02-18 18:44:57,Cash,140.0
1755,1755,2024-01-29 05:17:10,Card,160.0
1756,1756,2024-08-10 14:19:27,Card,300.0
1757,1757,2024-06-23 12:18:29,Cash,140.0
1758,1758,2024-06-08 01:03:49,Transfer,45.0
1759,1759,2024-11-06 11:11:45,Card,240.0
1760,1760,2024-07-14 13:18:04,Card,35.0
1761,1761,2024-09-02 04:18:53,Card,240.0
1762,1762,2024-09-30 19:58:06,Cash,20.0
1763,1763,2024-07-14 18:17:26,Card,280.0
1764,1764,2024-11-01 18:43:08,Transfer,260.0
1765,1765,2024-07-31 00:32:09,Cash,140.0
1766,1766,2024-10-23 07:02:47,Card,140.0
1767,1767,2024-09-06 09:01:57,Card,80.0
1768,1768,2024-12-10 11:27:52,Cash,210.0
1769,1769,2024-09-24 21:02:05,Card,200.0
1770,1770,2024-09-25 00:26:37,Transfer,90.0
1771,1771,2024-09-20 02:13:15,Cash,180.0
1772,1772,2024-06-18 22:15:32,Card,50.0
1773,1773,2024-04-06 20:17:40,Card,30.0
1774,1774,2024-05-29 10:24:00,Transfer,85.0
1775,1775,2024-11-29 10:31:05,Cash,30.0
1776,1776,2024-01-28 20:19:11,Transfer,280.0
1777,1777,2024-11-02 23:08:38,Card,70.0
1778,1778,2024-07-10 02:29:24,Card,150.0
1779,1779,2024-11-15 09:47:14,Cash,70.0
1780,1780,2024-08-30 15:59:23,Cash,105.0
1781,1781,2024-02-02 07:40:55,Card,40.0
1782,1782,2024-10-23 04:09:28,Cash,120.0
1783,1783,2024-12-11 20:44:45,Transfer,85.0
1784,1784,2024-04-29 18:11:37,Transfer,160.0
1785,1785,2024-08-19 21:25:23,Card,70.0
1786,1786,2024-08-13 19:25:59,Transfer,225.0
1787,1787,2024-10-03 18:10:41,Cash,20.0
1788,1788,2024-07-07 09:37:17,Transfer,70.0
1789,1789,2024-11-09 20:12:05,Card,70.0
1790,1790,2024-08-24 19:02:32,Card,40.0
1791,1791,2024-10-12 17:04:07,Transfer,250.0
1792,1792,2024-03-30 18:58:21,Transfer,320.0
1793,1793,2024-10-19 03:30:58,Card,140.0
1794,1794,2024-12-03 05:47:24,Card,140.0
1795,1795,2024-08-27 11:14:11,Cash,70.0
1796,1796,2024-06-11 02:59:23,Card,180.0
1797,1797,2024-06-01 21:50:59,Cash,130.0
1798,1798,2024-09-08 01:43:14,Card,105.0
1799,1799,2024-04-04 01:33:02,Card,280.0
1800,1800,2024-11-05 07:36:20,Card,240.0
1801,1801,2024-01-31 13:37:45,Card,40.0
1802,1802,2024-04-14 19:35:40,Card,160.0
1803,1803,2024-08-24 07:46:57,Cash,225.0
1804,1804,2024-07-05 16:50:44,Transfer,40.0
1805,1805,2024-09-06 23:05:35,Cash,35.0
1806,1806,2024-05-02 08:33:40,Card,375.0
1807,1807,2024-06-17 05:05:14,Transfer,210.0
1808,1808,2024-08-26 17:41:36,Card,80.0
1809,1809,2024-04-27 07:07:23,Card,70.0
1810,1810,2024-06-25 17:19:33,Cash,180.0
1811,1811,2024-12-18 23:19:45,Transfer,40.0
1812,1812,2024-07-05 22:07:30,Transfer,170.0
1813,1813,2024-12-01 05:22:53,Transfer,120.0
1814,1814,2024-04-03 23:30:13,Card,340.0
1815,1815,2024-11-23 08:51:54,Card,300.0
1816,1816,2024-03-11 09:57:21,Cash,35.0
1817,1817,2024-01-29 03:26:57,Card,70.0
1818,1818,2024-09-14 19:52:27,Transfer,40.0
1819,1819,2024-05-29 22:32:17,Transfer,320.0
1820,1820,2024-04-19 22:40:38,Cash,80.0
1821,1821,2024-09-11 08:47:42,Card,60.0
1822,1822,2024-04-04 00:48:59,Cash,170.0
1823,1823,2024-12-16 08:48:15,Cash,280.0
1824,1824,2024-09-16 15:06:20,Transfer,70.0
1825,1825,2024-01-27 06:52:05,Card,180.0
1826,1826,2023-12-28 17:42:51,Cash,375.0
1827,1827,2024-09-02 22:11:56,Card,195.0
1828,1828,2024-11-17 18:10:20,Card,160.0
1829,1829,2024-01-30 21:41:44,Card,70.0
1830,1830,2024-04-03 07:30:53,Card,50.0
1831,1831,2024-05-16 11:10:25,Card,105.0
1832,1832,2024-10-03 18:18:35,Cash,500.0
1833,1833,2024-10-19 16:51:27,Transfer,240.0
1834,1834,2024-01-11 21:43:51,Cash,180.0
1835,1835,2024-04-04 12:12:53,Cash,140.0
1836,1836,2024-12-23 08:07:47,Cash,255.0
1837,1837,2024-11-22 16:21:46,Cash,20.0
1838,1838,2024-05-03 21:39:00,Card,320.0
1839,1839,2024-11-12 16:04:30,Transfer,340.0
1840,1840,2024-08-25 18:06:17,Card,10.0
1841,1841,2024-02-15 21:10:14,Cash,240.0
1842,1842,2024-02-01 17:58:06,Card,120.0
1843,1843,2024-09-25 22:49:39,Cash,75.0
1844,1844,2024-12-02 23:08:28,Transfer,40.0
1845,1845,2024-10-30 04:28:09,Transfer,70.0
1846,1846,2024-09-02 16:52:55,Card,200.0
1847,1847,2024-08-21 01:31:04,Transfer,210.0
1848,1848,2024-03-20 14:59:58,Card,175.0
1849,1849,2024-06-09 17:23:48,Cash,210.0
1850,1850,2024-06-09 10:28:56,Card,280.0
1851,1851,2024-11-10 11:02:04,Card,130.0
1852,1852,2024-11-12 19:10:42,Cash,50.0
1853,1853,2024-07-21 08:05:24,Transfer,20.0
1854,1854,2024-02-17 06:26:45,Cash,120.0
1855,1855,2024-05-20 17:26:55,Card,200.0
1856,1856,2024-02-18 06:09:42,Transfer,90.0
1857,1857,2024-10-31 01:15:19,Transfer,140.0
1858,1858,2024-01-03 02:38:43,Card,375.0
1859,1859,2024-09-28 04:41:43,Cash,90.0
1860,1860,2024-03-30 03:53:18,Cash,425.0
1861,1861,2024-01-05 01:55:58,Card,320.0
1862,1862,2024-06-29 19:40:16,Card,30.0
1863,1863,2024-05-22 11:51:10,Transfer,325.0
1864,1864,2024-11-11 22:51:12,Card,80.0
1865,1865,2024-08-12 15:15:31,Card,260.0
1866,1866,2024-08-05 14:48:41,Cash,170.0
1867,1867,2024-03-08 03:03:05,Transfer,140.0
1868,1868,2024-03-01 01:36:00,Transfer,70.0
1869,1869,2024-04-16 00:28:50,Card,160.0
1870,1870,2024-08-21 13:56:36,Transfer,280.0
1871,1871,2024-11-03 02:28:16,Card,70.0
1872,1872,2024-07-23 15:24:38,Transfer,425.0
1873,1873,2024-06-01 11:38:34,Transfer,160.0
1874,1874,2024-04-13 16:48:37,Transfer,150.0
1875,1875,2024-01-07 19:14:40,Card,255.0
1876,1876,2024-04-17 03:15:27,Card,140.0
1877,1877,2024-12-22 01:31:01,Transfer,50.0
1878,1878,2024-04-11 01:07:02,Card,300.0
1879,1879,2024-10-16 09:07:08,Transfer,70.0
1880,1880,2024-05-19 10:24:48,Transfer,80.0
1881,1881,2024-08-07 13:26:16,Card,340.0
1882,1882,2024-05-01 03:01:17,Transfer,50.0
1883,1883,2024-06-19 23:44:12,Cash,200.0
1884,1884,2024-04-16 16:30:15,Cash,70.0
1885,1885,2024-10-24 20:32:32,Cash,30.0
1886,1886,2024-02-29 15:20:39,Card,350.0
1887,1887,2024-02-16 20:03:45,Card,100.0
1888,1888,2024-03-14 08:52:30,Card,80.0
1889,1889,2024-06-08 10:18:58,Card,140.0
1890,1890,2024-02-25 07:53:41,Transfer,65.0
1891,1891,2024-10-07 16:20:41,Card,250.0
1892,1892,2024-02-11 12:01:07,Transfer,140.0
1893,1893,2024-10-04 05:32:37,Transfer,120.0
1894,1894,2024-06-24 16:34:37,Card,90.0
1895,1895,2024-10-21 09:25:44,Transfer,175.0
1896,1896,2024-08-25 21:59:08,Cash,175.0
1897,1897,2024-07-28 20:08:47,Card,75.0
1898,1898,2024-11-05 15:54:04,Cash,70.0
1899,1899,2024-03-31 11:54:49,Card,80.0
1900,1900,2024-07-12 14:39:59,Card,140.0
1901,1901,2024-10-12 12:53:05,Cash,80.0
1902,1902,2024-04-01 00:15:06,Transfer,130.0
1903,1903,2024-03-06 17:01:47,Card,100.0
1904,1904,2024-03-10 11:47:15,Cash,150.0
1905,1905,2024-05-16 20:22:26,Transfer,280.0
1906,1906,2024-09-15 04:31:39,Transfer,425.0
1907,1907,2024-02-06 15:16:13,Cash,320.0
1908,1908,2024-04-29 14:23:14,Transfer,300.0
1909,1909,2024-02-13 19:06:49,Cash,255.0
1910,1910,2024-10-13 08:58:49,Cash,70.0
1911,1911,2024-12-12 01:36:32,Transfer,30.0
1912,1912,2024-06-14 09:37:08,Transfer,40.0
1913,1913,2024-04-25 03:06:57,Card,120.0
1914,1914,2024-07-11 08:39:37,Cash,240.0
1915,1915,2024-01-31 12:19:48,Card,280.0
1916,1916,2024-03-11 02:22:46,Transfer,180.0
1917,1917,2024-11-12 20:16:34,Transfer,240.0
1918,1918,2024-09-12 09:38:48,Transfer,120.0
1919,1919,2024-06-08 22:16:35,Transfer,75.0
1920,1920,2024-01-10 13:07:07,Card,400.0
1921,1921,2024-08-11 22:06:46,Card,30.0
1922,1922,2024-07-18 06:30:03,Card,280.0
1923,1923,2024-08-06 01:31:00,Transfer,100.0
1924,1924,2024-08-05 18:38:05,Transfer,60.0
1925,1925,2024-01-21 09:03:16,Cash,225.0
1926,1926,2024-05-14 01:19:09,Cash,50.0
1927,1927,2024-04-07 10:05:18,Card,70.0
1928,1928,2024-10-26 20:42:30,Transfer,10.0
1929,1929,2024-07-07 03:14:00,Card,210.0
1930,1930,2024-07-17 21:11:46,Card,180.0
1931,1931,2024-03-14 17:32:18,Cash,160.0
1932,1932,2024-06-13 02:23:03,Card,210.0
1933,1933,2024-01-01 11:40:51,Cash,35.0
1934,1934,2024-04-13 13:20:52,Cash,200.0
1935,1935,2024-07-19 04:08:56,Card,160.0
1936,1936,2024-12-07 19:44:24,Transfer,45.0
1937,1937,2024-10-07 14:13:33,Card,90.0
1938,1938,2024-11-19 09:22:49,Card,50.0
1939,1939,2024-02-10 19:08:43,Card,20.0
1940,1940,2024-06-17 13:18:43,Card,140.0
1941,1941,2024-06-28 14:51:54,Cash,500.0
1942,1942,2024-07-26 00:46:15,Cash,35.0
1943,1943,2024-06-24 10:58:43,Cash,140.0
1944,1944,2024-09-24 11:19:02,Transfer,120.0
1945,1945,2024-09-03 04:11:29,Card,260.0
1946,1946,2024-01-07 15:40:16,Card,50.0
1947,1947,2024-06-02 06:40:10,Card,60.0
1948,1948,2024-01-13 15:02:48,Transfer,225.0
1949,1949,2024-08-27 00:17:16,Cash,40.0
1950,1950,2024-08-06 23:29:57,Cash,105.0
1951,1951,2024-05-18 23:25:44,Card,80.0
1952,1952,2024-12-06 00:58:41,Transfer,140.0
1953,1953,2024-07-12 04:57:26,Card,320.0
1954,1954,2024-07-23 23:50:30,Cash,210.0
1955,1955,2024-03-06 19:41:53,Transfer,375.0
1956,1956,2024-08-04 20:46:15,Card,210.0
1957,1957,2024-04-17 09:59:10,Cash,70.0
1958,1958,2024-12-22 17:04:35,Transfer,10.0
1959,1959,2024-04-28 02:34:16,Cash,120.0
1960,1960,2024-08-11 00:35:55,Cash,240.0
1961,1961,2024-10-18 01:23:04,Cash,300.0
1962,1962,2024-01-29 23:48:26,Cash,105.0
1963,1963,2024-02-23 00:00:08,Transfer,200.0
1964,1964,2024-10-04 16:19:16,Cash,160.0
1965,1965,2024-07-07 22:08:57,Card,120.0
1966,1966,2024-06-20 04:44:59,Cash,340.0
1967,1967,2024-07-03 23:21:30,Cash,40.0
1968,1968,2024-05-08 05:44:32,Cash,85.0
1969,1969,2024-07-31 10:58:13,Card,320.0
1970,1970,2024-06-20 19:42:59,Transfer,340.0
1971,1971,2024-01-06 07:50:15,Transfer,180.0
1972,1972,2024-03-11 13:20:44,Card,140.0
1973,1973,2024-06-29 07:05:28,Cash,500.0
1974,1974,2024-05-01 17:50:03,Cash,350.0
1975,1975,2024-07-22 11:33:25,Card,120.0
1976,1976,2024-11-10 03:58:03,Card,200.0
1977,1977,2024-06-14 04:14:20,Cash,50.0
1978,1978,2024-03-20 11:40:16,Cash,80.0
1979,1979,2024-12-11 01:56:02,Cash,500.0
1980,1980,2024-07-10 13:21:13,Cash,175.0
1981,1981,2024-10-28 21:52:45,Cash,120.0
1982,1982,2024-04-02 01:38:29,Transfer,130.0
1983,1983,2024-03-05 07:32:10,Card,255.0
1984,1984,2024-11-07 17:25:01,Transfer,175.0
1985,1985,2024-05-10 21:34:31,Card,70.0
1986,1986,2024-07-10 02:47:51,Card,80.0
1987,1987,2024-10-26 16:51:46,Cash,140.0
1988,1988,2024-01-21 09:28:56,Card,50.0
1989,1989,2024-11-21 00:19:31,Transfer,210.0
1990,1990,2024-09-22 08:22:09,Transfer,120.0
1991,1991,2024-04-29 12:55:07,Cash,500.0
1992,1992,2024-04-29 17:09:54,Card,200.0
1993,1993,2024-04-15 13:53:25,Card,160.0
1994,1994,2024-07-09 12:22:36,Cash,200.0
1995,1995,2024-03-04 05:42:29,Cash,225.0
1996,1996,2024-09-24 04:10:59,Cash,140.0
1997,1997,2024-12-01 10:10:00,Cash,35.0
1998,1998,2024-08-14 18:43:27,Cash,350.0
1999,1999,2024-09-10 22:08:27,Cash,320.0
2000,2000,2024-08-07 08:29:15,Transfer,140.0
2001,2001,2024-12-11 18:42:46,Cash,85.0
2002,2002,2024-03-17 16:54:27,Transfer,200.0
2003,2003,2024-02-11 16:55:15,Cash,175.0
2004,2004,2024-07-13 04:36:28,Card,140.0
2005,2005,2024-02-26 10:58:56,Card,225.0
2006,2006,2024-06-29 05:33:24,Cash,140.0
2007,2007,2024-01-14 05:37:46,Transfer,200.0
2008,2008,2024-08-22 22:46:21,Transfer,280.0
2009,2009,2024-11-27 17:32:38,Card,170.0
2010,2010,2024-07-01 00:16:15,Transfer,40.0
2011,2011,2024-05-09 09:47:48,Card,45.0
2012,2012,2024-09-04 22:57:27,Cash,160.0
2013,2013,2024-08-14 11:42:18,Transfer,320.0
2014,2014,2024-04-21 07:04:53,Transfer,300.0
2015,2015,2023-12-29 05:20:21,Card,30.0
2016,2016,2024-06-23 09:01:30,Card,375.0
2017,2017,2024-02-04 18:26:55,Cash,20.0
2018,2018,2024-02-26 13:12:27,Transfer,160.0
2019,2019,2024-01-19 01:01:08,Transfer,80.0
2020,2020,2024-01-09 08:39:14,Transfer,85.0
2021,2021,2024-11-04 14:42:32,Transfer,140.0
2022,2022,2024-06-27 07:03:23,Card,300.0
2023,2023,2024-05-25 14:05:08,Card,280.0
2024,2024,2024-06-07 15:47:14,Cash,210.0
2025,2025,2024-04-26 04:36:39,Cash,200.0
2026,2026,2024-08-11 05:11:26,Transfer,250.0
2027,2027,2024-11-23 20:46:59,Card,135.0
2028,2028,2024-12-13 06:01:00,Cash,350.0
2029,2029,2024-07-24 02:35:05,Cash,140.0
2030,2030,2024-09-04 01:25:39,Card,225.0
2031,2031,2024-04-02 21:56:12,Transfer,90.0
2032,2032,2024-10-18 16:25:17,Cash,500.0
2033,2033,2024-11-24 19:51:03,Cash,255.0
2034,2034,2024-09-11 03:35:26,Cash,70.0
2035,2035,2024-06-22 21:35:59,Card,350.0
2036,2036,2024-04-07 18:56:38,Cash,70.0
2037,2037,2024-02-02 13:35:38,Card,300.0
2038,2038,2024-06-24 20:38:07,Card,350.0
2039,2039,2024-03-24 13:16:59,Card,140.0
2040,2040,2024-02-28 18:44:49,Transfer,350.0
2041,2041,2024-09-25 18:57:56,Card,260.0
2042,2042,2024-12-20 04:56:25,Cash,195.0
2043,2043,2024-02-20 00:12:13,Card,50.0
2044,2044,2024-12-08 11:22:24,Transfer,70.0
2045,2045,2024-04-25 13:32:36,Card,350.0
2046,2046,2024-09-13 01:12:33,Transfer,40.0
2047,2047,2024-11-21 01:58:18,Transfer,130.0
2048,2048,2024-10-11 05:55:00,Cash,160.0
2049,2049,2024-10-05 16:19:34,Card,160.0
2050,2050,2024-08-31 16:08:54,Card,10.0
2051,2051,2024-01-30 21:32:08,Cash,70.0
2052,2052,2024-09-16 13:02:32,Cash,280.0
2053,2053,2024-02-26 00:34:09,Transfer,175.0
2054,2054,2024-11-13 09:44:48,Transfer,140.0
2055,2055,2024-07-12 05:32:13,Transfer,325.0
2056,2056,2024-07-26 13:22:15,Cash,70.0
2057,2057,2024-09-11 12:42:11,Cash,140.0
2058,2058,2024-04-29 21:41:39,Card,90.0
2059,2059,2024-05-06 03:33:47,Cash,210.0
2060,2060,2024-02-24 03:15:57,Card,200.0
2061,2061,2024-08-23 06:30:21,Transfer,80.0
2062,2062,2024-10-21 04:46:41,Card,425.0
2063,2063,2024-08-01 04:16:15,Card,320.0
2064,2064,2024-09-15 01:25:30,Card,175.0
2065,2065,2024-12-18 13:32:28,Transfer,240.0
2066,2066,2024-04-16 23:28:38,Card,350.0
2067,2067,2024-01-19 16:20:08,Cash,35.0
2068,2068,2024-11-15 23:29:21,Cash,120.0
2069,2069,2024-09-20 11:20:51,Cash,105.0
2070,2070,2024-09-27 22:52:37,Cash,350.0
2071,2071,2024-06-13 17:29:01,Cash,255.0
2072,2072,2024-10-28 23:19:57,Card,375.0
2073,2073,2024-01-01 07:17:29,Card,40.0
2074,2074,2024-04-10 04:18:33,Card,240.0
2075,2075,2024-02-19 14:11:56,Cash,350.0
2076,2076,2024-03-12 13:02:30,Cash,175.0
2077,2077,2024-10-06 23:35:56,Card,80.0
2078,2078,2024-08-21 16:01:48,Transfer,105.0
2079,2079,2024-07-26 10:45:08,Card,70.0
2080,2080,2024-05-12 01:59:38,Cash,350.0
2081,2081,2024-04-13 10:28:35,Cash,120.0
2082,2082,2024-11-04 07:39:30,Transfer,105.0
2083,2083,2024-05-26 16:16:59,Card,35.0
2084,2084,2024-12-05 08:09:10,Cash,10.0
2085,2085,2024-04-12 21:37:51,Cash,30.0
2086,2086,2024-02-05 08:37:10,Card,85.0
2087,2087,2024-08-20 12:37:07,Cash,130.0
2088,2088,2024-10-01 17:25:42,Cash,210.0
2089,2089,2024-06-11 11:57:05,Transfer,280.0
2090,2090,2024-05-16 11:07:57,Transfer,350.0
2091,2091,2024-02-29 22:29:17,Card,150.0
2092,2092,2024-04-06 04:57:16,Card,280.0
2093,2093,2024-12-02 06:19:04,Transfer,300.0
2094,2094,2024-07-04 07:21:24,Cash,70.0
2095,2095,2024-04-21 23:01:47,Cash,105.0
2096,2096,2024-01-24 18:59:20,Cash,105.0
2097,2097,2024-09-12 14:34:49,Transfer,180.0
2098,2098,2024-01-13 03:37:51,Card,70.0
2099,2099,2024-05-20 22:22:01,Transfer,10.0
2100,2100,2024-10-29 16:08:24,Cash,200.0
2101,2101,2024-10-23 22:01:45,Transfer,100.0
2102,2102,2024-03-27 08:29:04,Transfer,120.0
2103,2103,2024-03-10 06:00:39,Cash,40.0
2104,2104,2024-08-16 01:14:26,Transfer,60.0
2105,2105,2024-02-24 20:57:45,Cash,150.0
2106,2106,2024-05-27 09:26:14,Transfer,280.0
2107,2107,2024-07-18 20:06:43,Card,120.0
2108,2108,2024-03-15 23:34:05,Card,140.0
2109,2109,2024-06-18 12:05:13,Card,240.0
2110,2110,2024-09-09 10:46:45,Transfer,375.0
2111,2111,2024-10-15 11:23:00,Cash,65.0
2112,2112,2024-12-17 12:34:09,Transfer,210.0
2113,2113,2024-10-10 00:09:32,Transfer,50.0
2114,2114,2024-08-12 08:25:44,Transfer,40.0
2115,2115,2024-09-20 16:25:26,Transfer,425.0
2116,2116,2024-03-13 01:41:31,Transfer,180.0
2117,2117,2023-12-25 18:00:25,Cash,300.0
2118,2118,2024-10-18 15:25:33,Cash,105.0
2119,2119,2023-12-31 10:39:13,Transfer,350.0
2120,2120,2024-01-22 08:58:54,Transfer,320.0
2121,2121,2024-04-11 09:27:24,Transfer,70.0
2122,2122,2024-01-18 11:16:43,Transfer,210.0
2123,2123,2024-07-30 15:43:44,Card,140.0
2124,2124,2024-04-04 19:01:10,Transfer,140.0
2125,2125,2024-07-11 11:01:07,Cash,210.0
2126,2126,2024-10-03 03:25:40,Card,50.0
2127,2127,2024-06-20 06:11:50,Card,70.0
2128,2128,2024-04-12 22:03:38,Card,300.0
2129,2129,2024-05-27 16:56:47,Cash,425.0
2130,2130,2024-03-12 20:59:02,Card,425.0
2131,2131,2024-12-17 09:42:10,Transfer,80.0
2132,2132,2024-05-03 01:14:34,Transfer,120.0
2133,2133,2024-01-08 01:05:06,Cash,240.0
2134,2134,2024-11-11 21:22:32,Transfer,105.0
2135,2135,2024-11-22 10:30:04,Cash,105.0
2136,2136,2024-05-17 17:52:14,Transfer,200.0
2137,2137,2024-07-06 09:54:58,Card,70.0
2138,2138,2024-03-21 16:32:12,Transfer,70.0
2139,2139,2024-11-20 23:45:09,Transfer,150.0
2140,2140,2024-03-14 07:55:56,Cash,35.0
2141,2141,2024-11-08 00:15:39,Card,45.0
2142,2142,2024-11-27 12:24:45,Cash,50.0
2143,2143,2024-09-14 06:58:43,Transfer,90.0
2144,2144,2024-10-04 22:08:53,Cash,35.0
2145,2145,2024-02-28 22:55:22,Transfer,90.0
2146,2146,2024-03-10 02:03:20,Cash,170.0
2147,2147,2024-08-25 22:04:45,Transfer,70.0
2148,2148,2024-12-11 07:13:22,Cash,200.0
2149,2149,2024-05-10 10:01:50,Cash,250.0
2150,2150,2024-09-09 22:10:05,Transfer,320.0
2151,2151,2024-05-24 04:50:57,Cash,195.0
2152,2152,2024-11-24 15:20:14,Transfer,50.0
2153,2153,2024-12-01 21:58:23,Card,340.0
2154,2154,2024-04-22 03:43:59,Cash,350.0
2155,2155,2024-09-13 17:24:37,Cash,280.0
2156,2156,2024-05-12 10:45:16,Cash,195.0
2157,2157,2024-07-08 01:08:44,Transfer,350.0
2158,2158,2024-05-14 15:32:30,Card,255.0
2159,2159,2024-11-16 18:34:42,Card,280.0
2160,2160,2024-10-09 12:54:58,Cash,105.0
2161,2161,2024-11-14 13:08:37,Transfer,75.0
2162,2162,2024-08-08 18:13:52,Transfer,80.0
2163,2163,2024-07-21 23:47:31,Cash,150.0
2164,2164,2024-11-23 15:39:06,Card,150.0
2165,2165,2024-02-19 21:06:01,Transfer,175.0
2166,2166,2024-05-05 06:15:29,Transfer,300.0
2167,2167,2024-07-22 02:36:22,Transfer,500.0
2168,2168,2024-11-15 04:21:44,Cash,105.0
2169,2169,2024-05-06 19:55:09,Cash,210.0
2170,2170,2024-07-13 06:48:38,Cash,140.0
2171,2171,2024-02-20 19:24:26,Cash,400.0
2172,2172,2024-04-29 14:13:29,Transfer,120.0
2173,2173,2024-12-20 03:21:49,Card,340.0
2174,2174,2024-02-01 01:50:54,Cash,80.0
2175,2175,2024-09-19 02:46:40,Card,240.0
2176,2176,2024-10-05 01:19:34,Card,160.0
2177,2177,2024-04-21 01:46:57,Card,250.0
2178,2178,2024-12-17 07:48:18,Transfer,210.0
2179,2179,2024-04-16 09:35:17,Cash,10.0
2180,2180,2024-11-08 02:57:50,Cash,350.0
2181,2181,2024-11-24 21:48:39,Transfer,45.0
2182,2182,2024-02-23 09:02:44,Cash,350.0
2183,2183,2024-12-15 10:34:59,Card,30.0
2184,2184,2024-02-22 13:07:09,Card,50.0
2185,2185,2024-01-01 06:23:42,Cash,225.0
2186,2186,2024-11-13 22:39:46,Card,120.0
2187,2187,2024-02-17 04:03:14,Transfer,140.0
2188,2188,2024-07-21 03:34:53,Cash,120.0
2189,2189,2024-06-28 23:36:59,Cash,280.0
2190,2190,2024-06-02 10:02:08,Card,40.0
2191,2191,2024-10-26 20:08:00,Card,80.0
2192,2192,2024-01-02 16:57:14,Transfer,130.0
2193,2193,2024-05-04 03:25:44,Cash,160.0
2194,2194,2024-10-12 23:51:30,Card,140.0
2195,2195,2024-11-21 23:27:20,Card,350.0
2196,2196,2024-05-28 17:12:49,Transfer,210.0
2197,2197,2024-07-24 21:13:28,Transfer,210.0
2198,2198,2024-02-15 08:06:06,Transfer,425.0
2199,2199,2024-01-19 11:54:38,Transfer,200.0
2200,2200,2024-09-26 21:13:36,Transfer,170.0
2201,2201,2024-07-06 07:09:37,Transfer,210.0
2202,2202,2024-11-01 04:34:34,Transfer,45.0
2203,2203,2024-04-14 12:00:16,Transfer,350.0
2204,2204,2024-03-27 07:11:52,Transfer,70.0
2205,2205,2024-08-08 15:01:19,Transfer,140.0
2206,2206,2024-02-06 16:37:04,Transfer,210.0
2207,2207,2024-12-07 14:36:47,Transfer,170.0
2208,2208,2024-07-08 21:38:21,Card,70.0
2209,2209,2024-07-15 08:09:03,Transfer,70.0
2210,2210,2024-11-25 17:31:24,Cash,225.0
2211,2211,2024-03-27 07:23:33,Cash,75.0
2212,2212,2024-07-31 04:19:17,Card,255.0
2213,2213,2024-05-29 05:57:28,Cash,70.0
2214,2214,2024-10-23 11:50:03,Cash,50.0
2215,2215,2024-07-29 22:56:01,Card,240.0
2216,2216,2024-11-25 12:11:34,Cash,400.0
2217,2217,2024-08-27 06:16:17,Cash,350.0
2218,2218,2024-07-27 12:54:14,Card,150.0
2219,2219,2024-01-21 23:10:57,Transfer,20.0
2220,2220,2024-09-30 18:23:43,Card,50.0
2221,2221,2024-11-03 12:41:55,Transfer,10.0
2222,2222,2024-08-01 04:52:38,Transfer,200.0
2223,2223,2024-03-21 20:58:33,Transfer,210.0
2224,2224,2024-07-03 15:02:12,Cash,140.0
2225,2225,2024-07-04 15:57:24,Cash,160.0
2226,2226,2024-10-11 04:14:49,Transfer,300.0
2227,2227,2024-06-15 21:46:26,Transfer,60.0
